360	-1.46944	5.81295	17.9748
361	-0.888147	5.95989	18.1546
362	-0.292158	6.04871	18.3361
363	0.312713	6.07792	18.5195
364	0.920506	6.04665	18.7047
365	1.52517	5.9546	18.8917
366	2.12063	5.80209	19.0806
367	2.70084	5.59002	19.2714
368	3.25984	5.31994	19.4642
369	3.79184	4.99395	19.6588
370	4.29123	4.61477	19.8554
371	4.75271	4.18565	20.0539
372	5.17127	3.71038	20.2545
373	5.54231	3.19325	20.457
374	5.86164	2.63902	20.6616
375	6.12554	2.05285	20.8682
376	6.33082	1.4403	21.0769
377	6.47485	0.807219	21.2877
378	6.55557	0.159733	21.5005
379	6.57155	-0.495824	21.7155
380	6.52197	-1.15298	21.9327
381	6.40667	-1.80518	22.152
382	6.22615	-2.44584	22.3735
383	5.98157	-3.06846	22.5973
384	5.67472	-3.66661	22.8233
385	5.30806	-4.23409	23.0515
386	4.88465	-4.76489	23.282
387	4.40816	-5.25336	23.5148
388	3.88283	-5.69417	23.75
389	3.31341	-6.08246	23.9875
390	2.70516	-6.4138	24.2273
391	2.06378	-6.68431	24.4696
392	1.39535	-6.89069	24.7143
393	0.706283	-7.03023	24.9615
394	0.00325992	-7.10085	25.2111
395	-0.706825	-7.10118	25.4632
396	-1.41694	-7.0305	25.7178
397	-2.11999	-6.8888	25.975
398	-2.80887	-6.6768	26.2347
399	-3.47655	-6.39592	26.4971
400	-4.11615	-6.04826	26.7621
401	-4.72097	-5.63665	27.0297
402	-5.28464	-5.16455	27.3
403	-5.80109	-4.63609	27.573
404	-6.2647	-4.05598	27.8487
405	-6.6703	-3.42951	28.1272
406	-7.01325	-2.76248	28.4085
407	-7.2895	-2.06115	28.6925
408	-7.49561	-1.3322	28.9795
409	-7.62883	-0.582641	29.2693
410	-7.6871	0.180242	29.562
411	-7.66907	0.948951	29.8576
412	-7.57418	1.71586	30.1562
413	-7.40259	2.47328	30.4577
414	-7.15526	3.21354	30.7623
415	-6.83391	3.92906	31.0699
416	-6.441	4.61245	31.3806
417	-5.97976	5.25655	31.6944
418	-5.4541	5.85453	32.0114
419	-4.86865	6.39994	32.3315
420	-4.22866	6.8868	32.6548
421	-3.53998	7.30967	32.9813
422	-2.80901	7.66367	33.3112
423	-2.04264	7.94457	33.6443
424	-1.24819	8.14883	33.9807
425	-0.433302	8.27365	34.3205
426	0.394063	8.31698	34.6637
427	1.22576	8.27757	35.0104
428	2.05352	8.155	35.3605
429	2.86902	7.94965	35.7141
430	3.66398	7.66274	36.0712
431	4.43026	7.29635	36.4319
432	5.15989	6.85332	36.7962
433	5.84522	6.33733	37.1642
434	6.47896	5.75281	37.5358
435	7.05424	5.10491	37.9112
436	7.56473	4.39949	38.2903
437	8.00468	3.64302	38.6732
438	8.36898	2.84255	39.06
439	8.65323	2.00565	39.4506
440	8.8538	1.14033	39.8451
441	8.96783	0.254947	40.2435
442	8.99333	-0.641836	40.6459
443	8.92914	-1.54117	41.0524
444	8.77503	-2.43408	41.4629
445	8.53162	-3.31159	41.8776
446	8.20046	-4.16475	42.2963
447	7.78398	-4.98479	42.7193
448	7.28551	-5.76319	43.1465
449	6.70919	-6.49174	43.578
450	6.06001	-7.16266	44.0137
451	5.34375	-7.76866	44.4539
452	4.56688	-8.30304	44.8984
453	3.73658	-8.75973	45.3474
454	2.8606	-9.13338	45.8009
455	1.94727	-9.41944	46.2589
456	1.00532	-9.61417	46.7215
457	0.0439038	-9.7147	47.1887
458	-0.927566	-9.71909	47.6606
459	-1.89948	-9.62634	48.1372
460	-2.86211	-9.43639	48.6185
461	-3.80575	-9.15018	49.1047
462	-4.72077	-8.7696	49.5958
463	-5.59773	-8.29753	50.0917
464	-6.42748	-7.73775	50.5927
465	-7.20125	-7.09501	51.0986
466	-7.91075	-6.37488	51.6096
467	-8.54824	-5.5838	52.1257
468	-9.10662	-4.72898	52.6469
469	-9.57952	-3.81832	53.1734
470	-9.96135	-2.86037	53.7051
471	-10.2474	-1.86423	54.2422
472	-10.4338	-0.839492	54.7846
473	-10.5178	0.203889	55.3324
474	-10.4974	1.25567	55.8858
475	-10.3718	2.3054	56.4446
476	-10.1413	3.34258	57.0091
477	-9.80701	4.35671	57.5792
478	-9.37134	5.33741	58.1549
479	-8.8376	6.27454	58.7365
480	-8.21014	7.1583	59.3239
481	-7.49431	7.97932	59.9171
482	-6.69638	8.72875	60.5163
483	-5.8235	9.39839	61.1214
484	-4.88366	9.98074	61.7326
485	-3.88559	10.4691	62.35
486	-2.83868	10.8577	62.9735
487	-1.75291	11.1415	63.6032
488	-0.638762	11.3168	64.2392
489	0.492921	11.3807	64.8816
490	1.63099	11.3314	65.5305
491	2.76413	11.1683	66.1858
492	3.88096	10.8919	66.8476
493	4.97015	10.5038	67.5161
494	6.02053	10.0068	68.1913
495	7.02121	9.40473	68.8732
496	7.96168	8.70261	69.5619
497	8.83194	7.90644	70.2575
498	9.62259	7.02325	70.9601
499	10.3249	6.06099	71.6697
500	10.931	5.0285	72.3864
501	11.4339	3.9354	73.1103
