0	1	0	0.5
1	1	-0.2	0.52
2	0.96	-0.392	0.537632
3	0.8816	-0.56832	0.550103
4	0.767936	-0.721907	0.555438
5	0.623555	-0.846618	0.552791
6	0.454231	-0.937464	0.542583
7	0.266738	-0.990812	0.526429
8	0.0685757	-1.00453	0.506889
9	-0.13233	-0.978061	0.487057
10	-0.327942	-0.912473	0.470076
11	-0.510436	-0.810385	0.458635
12	-0.672514	-0.675883	0.454546
13	-0.80769	-0.514345	0.458457
14	-0.910559	-0.332233	0.469748
15	-0.977006	-0.136832	0.486631
16	-1.00437	0.0640426	0.506432
17	-0.991563	0.262355	0.526014
18	-0.939092	0.450174	0.542275
19	-0.849058	0.619985	0.55264
20	-0.725061	0.764997	0.555467
21	-0.572061	0.87941	0.550308
22	-0.396179	0.958645	0.53798
23	-0.20445	0.999535	0.520436
24	-0.00454294	1.00044	0.500454
25	0.195546	0.961335	0.481201
26	0.387813	0.883772	0.465726
27	0.564567	0.770859	0.45648
28	0.718739	0.627111	0.454927
29	0.844161	0.458279	0.461314
30	0.935817	0.271115	0.474629
31	0.99004	0.0731073	0.492762
32	1.00466	-0.127825	0.512842
33	0.979097	-0.323644	0.531688
34	0.914368	-0.506518	0.546314
35	0.813064	-0.669131	0.554405
36	0.679238	-0.804978	0.554677
37	0.518242	-0.908627	0.547089
38	0.336517	-0.97593	0.532842
39	0.141331	-1.0042	0.514192
40	-0.0595083	-0.992295	0.494095
41	-0.257967	-0.940701	0.475733
42	-0.446107	-0.85148	0.462015
43	-0.616403	-0.728199	0.455114
44	-0.762043	-0.57579	0.456122
45	-0.877201	-0.40035	0.464881
46	-0.957271	-0.208896	0.480003
47	-0.999051	-0.00908579	0.499092
48	-1.00087	0.191088	0.519125
49	-0.96265	0.383618	0.536929
50	-0.885927	0.560803	0.549683
51	-0.773766	0.715556	0.555367
52	-0.630655	0.841687	0.553081
53	-0.462317	0.934151	0.543187
54	-0.275487	0.989248	0.527253
55	-0.0776375	1.00478	0.507801
56	0.123318	0.980112	0.487913
57	0.31934	0.916244	0.470741
58	0.502589	0.815726	0.459003
59	0.665734	0.68258	0.454558
60	0.80225	0.522129	0.458112
61	0.906676	0.340794	0.469101
62	0.974835	0.145827	0.485784
63	1.004	-0.0549727	0.505519
64	0.993006	-0.253574	0.52518
65	0.942291	-0.442032	0.541652
66	0.853885	-0.612809	0.552327
67	0.731323	-0.759073	0.555513
68	0.579508	-0.874975	0.550706
69	0.404513	-0.955878	0.538666
70	0.213337	-0.998545	0.521303
71	0.0136285	-1.00127	0.501365
72	-0.186626	-0.963946	0.48201
73	-0.379415	-0.888063	0.466306
74	-0.557027	-0.776657	0.456738
75	-0.712359	-0.634186	0.454823
76	-0.839196	-0.466346	0.460864
77	-0.932465	-0.279853	0.473905
78	-0.988436	-0.0821661	0.491878
79	-1.00487	0.118808	0.511939
80	-0.981108	0.315029	0.530908
81	-0.918102	0.49865	0.545781
82	-0.818372	0.662324	0.554203
83	-0.685907	0.799505	0.554839
84	-0.526006	0.904707	0.547588
85	-0.345065	0.973719	0.5336
86	-0.150321	1.00378	0.515089
87	0.050436	0.993696	0.494988
88	0.249175	0.943861	0.476481
89	0.437948	0.856272	0.4625
90	0.609202	0.734431	0.455258
91	0.756088	0.583214	0.455904
92	0.872731	0.408668	0.464334
93	0.954465	0.217775	0.479214
94	0.998019	0.0181708	0.498187
95	1.00165	-0.18216	0.518246
96	0.965222	-0.375204	0.536216
97	0.890181	-0.55324	0.549248
98	0.779533	-0.709147	0.55528
99	0.637703	-0.836688	0.553356
100	0.470366	-0.930761	0.54378
101	0.284214	-0.987603	0.528069
102	0.086693	-1.00494	0.508712
103	-0.114295	-0.982083	0.488775
104	-0.310712	-0.919941	0.471416
