0.862586	-0.505909	0.5
0.807652	-0.589659	0.5
0.744616	-0.667493	0.5
0.67411	-0.738631	0.5
0.596841	-0.802359	0.499999
0.513585	-0.858038	0.499999
0.425177	-0.905109	0.499999
0.332504	-0.943101	0.499999
0.236495	-0.971632	0.499999
0.138114	-0.990416	0.499999
0.0383475	-0.999264	0.499999
-0.061804	-0.998088	0.499999
-0.161335	-0.986899	0.499999
-0.259248	-0.96581	0.499999
-0.354561	-0.935032	0.499999
-0.446316	-0.894875	0.499999
-0.533594	-0.84574	0.499999
-0.615519	-0.788121	0.499999
-0.69127	-0.722596	0.499999
-0.760086	-0.649822	0.499999
-0.821277	-0.570529	0.499999
-0.874229	-0.485513	0.499999
-0.918411	-0.395626	0.499999
-0.95338	-0.30177	0.499999
-0.978785	-0.204887	0.499999
-0.994371	-0.105949	0.499999
-0.999982	-0.00594813	0.499999
-0.995561	0.0941126	0.499999
-0.981153	0.193229	0.499999
-0.956902	0.290407	0.499999
-0.923052	0.384672	0.499999
-0.879943	0.475078	0.499999
-0.828006	0.560718	0.499999
-0.767762	0.640734	0.499999
-0.699817	0.714321	0.499999
-0.624851	0.780743	0.499999
-0.543617	0.839332	0.499999
-0.45693	0.889502	0.499999
-0.365659	0.930748	0.499999
-0.270719	0.962658	0.499999
-0.173064	0.98491	0.499999
-0.0736729	0.997282	0.499999
0.0264575	0.999649	0.499999
0.126322	0.991988	0.499999
0.22492	0.974376	0.499999
0.321261	0.94699	0.499999
0.41438	0.910103	0.499999
0.503342	0.864087	0.499999
0.587254	0.809402	0.499999
0.665275	0.746597	0.499999
0.736622	0.676303	0.499999
0.80058	0.599225	0.499999
0.856506	0.516135	0.499999
0.903841	0.427867	0.499999
0.942108	0.335308	0.499999
0.970924	0.239384	0.499999
0.99	0.141059	0.499999
0.999145	0.0413192	0.499999
0.998267	-0.0588353	0.499999
0.987374	-0.1584	0.499999
0.966577	-0.256375	0.499999
0.936082	-0.351778	0.499999
0.896198	-0.443653	0.499999
0.847323	-0.531076	0.499999
0.789948	-0.613173	0.499999
0.724648	-0.689118	0.499999
0.652079	-0.75815	0.499999
0.572969	-0.819576	0.499999
0.48811	-0.872781	0.499999
0.398355	-0.91723	0.499999
0.304604	-0.952478	0.499999
0.207797	-0.978171	0.499999
0.108906	-0.994051	0.499999
0.00892213	-0.999959	0.499999
-0.0911513	-0.995836	0.499999
-0.19031	-0.981723	0.499999
-0.28756	-0.957762	0.499999
-0.381925	-0.924192	0.499999
-0.472459	-0.881351	0.499999
-0.558253	-0.829669	0.499999
-0.638447	-0.769664	0.499999
-0.712236	-0.701938	0.499999
-0.778881	-0.62717	0.499999
-0.837712	-0.546111	0.499999
-0.888139	-0.459573	0.499999
-0.929656	-0.368425	0.499999
-0.961848	-0.273581	0.499999
-0.98439	-0.175993	0.499999
-0.997058	-0.0766385	0.499999
-0.999723	0.0234843	0.499999
-0.992359	0.123372	0.499999
-0.975041	0.222021	0.499999
-0.947941	0.318444	0.499999
-0.911331	0.411671	0.499999
-0.865579	0.500769	0.499999
-0.811144	0.584844	0.499999
-0.748572	0.663051	0.499999
-0.678491	0.734607	0.499999
-0.601603	0.798794	0.499999
-0.51868	0.854967	0.499999
-0.430553	0.902564	0.499999
-0.338108	0.941106	0.499999
-0.242271	0.970208	0.499999
-0.144003	0.989576	0.499999
-0.0442905	0.999017	0.499999
0.0558661	0.998437	0.499999
0.155462	0.987841	0.499999
0.253499	0.967334	0.499999
0.348992	0.937124	0.499999
0.440985	0.897513	0.499999
0.528554	0.848898	0.499999
0.61082	0.791768	0.499999
0.686959	0.726694	0.499999
0.756207	0.654331	0.499999
0.817868	0.575403	0.499999
0.871325	0.490704	0.499999
0.916041	0.401081	0.499999
0.951568	0.307436	0.499999
0.977548	0.210706	0.499999
0.993722	0.111862	0.499999
0.999928	0.011896	0.499999
0.996102	-0.0881891	0.499999
0.982284	-0.18739	0.499999
0.958612	-0.28471	0.499999
0.925324	-0.379175	0.499999
0.882752	-0.469836	0.499999
0.831326	-0.555783	0.499999
0.771559	-0.636155	0.499999
0.704053	-0.710145	0.499999
0.629484	-0.777012	0.499999
0.5486	-0.836083	0.499999
0.462212	-0.886768	0.499999
0.371188	-0.928556	0.499999
0.27644	-0.96103	0.499999
0.178919	-0.983862	0.499999
0.0796035	-0.996825	0.499999
-0.0205109	-0.999788	0.499999
-0.12042	-0.992722	0.499999
-0.21912	-0.975696	0.499999
-0.315623	-0.948883	0.499999
-0.408959	-0.912551	0.499999
-0.498193	-0.867065	0.499999
-0.582429	-0.81288	0.499999
-0.660822	-0.750541	0.499999
-0.732586	-0.680672	0.499999
-0.797001	-0.603976	0.499999
-0.853421	-0.52122	0.499998
-0.901279	-0.433236	0.499998
-0.940096	-0.340905	0.499998
-0.969482	-0.245155	0.499998
-0.989143	-0.146945	0.499998
-0.998881	-0.0472615	0.499998
-0.998598	0.0528964	0.499998
-0.988298	0.152524	0.499998
-0.968084	0.250621	0.499998
-0.938158	0.346204	0.499998
-0.89882	0.438314	0.499998
-0.850466	0.526027	0.499998
-0.793581	0.608463	0.499998
-0.728734	0.684795	0.499998
-0.656577	0.754257	0.499998
-0.577833	0.816153	0.499998
-0.493293	0.869861	0.499998
-0.403804	0.914844	0.499998
-0.310264	0.950649	0.499998
-0.213612	0.976917	0.499998
-0.114817	0.993385	0.499998
-0.0148699	0.999888	0.499998
0.0852262	0.99636	0.499998
0.184467	0.982837	0.499998
0.281858	0.959454	0.499998
0.376421	0.926447	0.499998
0.467208	0.884146	0.499998
0.553308	0.832975	0.499998
0.633857	0.773448	0.499998
0.708048	0.706162	0.499998
0.775136	0.631792	0.499998
0.834448	0.551084	0.499998
0.885389	0.464847	0.499998
0.927448	0.373948	0.499998
0.960203	0.279297	0.499998
0.983326	0.181845	0.499998
0.996584	0.0825677	0.499998
0.999844	-0.0175374	0.499998
0.993075	-0.117467	0.499998
0.976343	-0.216217	0.499998
0.949817	-0.312799	0.499998
0.913763	-0.406243	0.499998
0.868542	-0.495612	0.499998
0.814608	-0.580008	0.499998
0.752503	-0.658587	0.499998
0.682848	-0.730558	0.499998
0.606343	-0.795201	0.499998
0.523756	-0.851866	0.499998
0.435914	-0.899986	0.499998
0.343699	-0.939078	0.499998
0.248037	-0.968749	0.499998
0.149886	-0.988701	0.499998
0.050232	-0.998736	0.499998
-0.0499262	-0.998751	0.499998
-0.149584	-0.988747	0.499998
-0.24774	-0.968825	0.499998
-0.343412	-0.939183	0.499998
-0.435638	-0.90012	0.499998
-0.523495	-0.852027	0.499998
-0.6061	-0.795386	0.499998
-0.682624	-0.730767	0.499998
-0.752301	-0.658817	0.499998
-0.814431	-0.580258	0.499998
-0.86839	-0.495877	0.499998
-0.913639	-0.406523	0.499998
-0.949721	-0.31309	0.499998
-0.976277	-0.216516	0.499998
-0.993039	-0.117771	0.499998
-0.999839	-0.0178435	0.499998
-0.996609	0.0822626	0.499998
-0.983381	0.181543	0.499998
-0.960288	0.279003	0.499998
-0.927562	0.373664	0.499998
-0.885531	0.464576	0.499998
-0.834616	0.550828	0.499998
-0.775329	0.631554	0.499998
-0.708264	0.705945	0.499998
-0.634094	0.773253	0.499998
-0.553563	0.832805	0.499998
-0.467479	0.884002	0.499998
-0.376705	0.926331	0.499998
-0.282152	0.959368	0.499998
-0.184768	0.98278	0.499998
-0.0855313	0.996333	0.499998
0.0145637	0.999892	0.499998
0.114513	0.99342	0.499998
0.213313	0.976982	0.499998
0.309973	0.950743	0.499998
0.403524	0.914967	0.499998
0.493026	0.870012	0.499998
0.577583	0.816329	0.499998
0.656345	0.754458	0.499998
0.728524	0.685017	0.499998
0.793394	0.608705	0.499998
0.850305	0.526287	0.499998
0.898686	0.438589	0.499998
0.938051	0.346491	0.499998
0.968006	0.250917	0.499998
0.988251	0.152826	0.499998
0.998582	0.0532021	0.499998
0.998895	-0.0469556	0.499998
0.989187	-0.146642	0.499998
0.969557	-0.244858	0.499998
0.9402	-0.340617	0.499998
0.901411	-0.432959	0.499998
0.85358	-0.520958	0.499998
0.797185	-0.603731	0.499998
0.732794	-0.680447	0.499998
0.661051	-0.750338	0.499998
0.582677	-0.812701	0.499998
0.498458	-0.866911	0.499998
0.409238	-0.912425	0.499998
0.315913	-0.948786	0.499998
0.219419	-0.975628	0.499998
0.120723	-0.992684	0.499998
0.020817	-0.999781	0.499998
-0.0792982	-0.996849	0.499998
-0.178618	-0.983916	0.499998
-0.276146	-0.961113	0.499998
-0.370904	-0.928669	0.499998
-0.46194	-0.886908	0.499998
-0.548343	-0.836251	0.499998
-0.629245	-0.777204	0.499998
-0.703835	-0.71036	0.499998
-0.771364	-0.636391	0.499998
-0.831155	-0.556037	0.499998
-0.882608	-0.470105	0.499998
-0.925206	-0.379458	0.499998
-0.958524	-0.285004	0.499998
-0.982226	-0.18769	0.499998
-0.996074	-0.088494	0.499998
-0.99993	0.0115899	0.499998
-0.993756	0.111558	0.499998
-0.977612	0.210406	0.499998
-0.951661	0.307144	0.499998
-0.916163	0.4008	0.499998
-0.871474	0.490436	0.499998
-0.818043	0.575152	0.499998
-0.756406	0.654099	0.499998
-0.687181	0.726483	0.499998
-0.611062	0.79158	0.499998
-0.528813	0.848735	0.499998
-0.441259	0.897377	0.499998
-0.349279	0.937016	0.499997
-0.253795	0.967256	0.499997
-0.155764	0.987792	0.499997
-0.0561717	0.998419	0.499997
0.0439846	0.99903	0.499997
0.1437	0.989619	0.499997
0.241973	0.97028	0.499997
0.337819	0.941208	0.499997
0.430276	0.902694	0.499997
0.518417	0.855125	0.499997
0.601357	0.798977	0.499997
0.678265	0.734814	0.499997
0.748368	0.66328	0.499997
0.810964	0.585091	0.499997
0.865425	0.501034	0.499997
0.911204	0.41195	0.499997
0.947842	0.318733	0.499997
0.974971	0.222319	0.499997
0.99232	0.123675	0.499997
0.999714	0.0237904	0.499997
0.99708	-0.0763331	0.499997
0.984443	-0.175691	0.499997
0.96193	-0.273286	0.499997
0.929768	-0.36814	0.499997
0.888278	-0.4593	0.499997
0.837877	-0.545854	0.499997
0.779072	-0.626931	0.499997
0.71245	-0.701719	0.499997
0.638682	-0.769467	0.499997
0.558506	-0.829497	0.499997
0.472728	-0.881205	0.499997
0.382208	-0.924074	0.499997
0.287853	-0.957672	0.499997
0.190611	-0.981663	0.499997
0.091456	-0.995806	0.499997
-0.00861594	-0.99996	0.499997
-0.108601	-0.994083	0.499997
-0.207498	-0.978233	0.499997
-0.304312	-0.952569	0.499997
-0.398074	-0.91735	0.499997
-0.487842	-0.872929	0.499997
-0.572717	-0.81975	0.499997
-0.651846	-0.758348	0.499997
-0.724436	-0.689338	0.499997
-0.789759	-0.613413	0.499997
-0.847159	-0.531335	0.499997
-0.89606	-0.443926	0.499997
-0.935973	-0.352064	0.499997
-0.966496	-0.25667	0.499997
-0.987324	-0.158702	0.499997
-0.998247	-0.0591408	0.499997
-0.999156	0.0410132	0.499997
-0.990041	0.140756	0.499997
-0.970995	0.239086	0.499997
-0.942209	0.335018	0.499997
-0.90397	0.42759	0.499997
-0.856663	0.515871	0.499997
-0.800762	0.598978	0.499997
-0.736828	0.676076	0.499997
-0.665502	0.746392	0.499997
-0.5875	0.80922	0.499997
-0.503605	0.863931	0.499997
-0.414658	0.909974	0.499997
-0.321551	0.946889	0.499997
-0.225218	0.974305	0.499997
-0.126626	0.991948	0.499997
-0.0267635	0.999639	0.499997
0.0733674	0.997302	0.499997
0.172762	0.984961	0.499997
0.270424	0.962738	0.499997
0.365373	0.930858	0.499997
0.456656	0.88964	0.499997
0.543359	0.839497	0.499997
0.624611	0.780932	0.499997
0.699597	0.714534	0.499997
0.767564	0.640967	0.499997
0.827832	0.560971	0.499997
0.879795	0.475347	0.499997
0.922932	0.384954	0.499997
0.956811	0.2907	0.499997
0.981091	0.193529	0.499997
0.99553	0.0944172	0.499997
0.999981	-0.00564194	0.499997
0.994401	-0.105644	0.499997
0.978845	-0.204587	0.499997
0.95347	-0.301478	0.499997
0.91853	-0.395344	0.499997
0.874375	-0.485244	0.499997
0.821449	-0.570276	0.499997
0.760283	-0.649587	0.499997
0.691489	-0.722382	0.499997
0.615759	-0.78793	0.499997
0.533852	-0.845574	0.499997
0.446589	-0.894736	0.499997
0.354846	-0.934921	0.499997
0.259543	-0.965728	0.499997
0.161637	-0.986847	0.499997
0.0621094	-0.998066	0.499997
-0.0380414	-0.999273	0.499997
-0.137811	-0.990455	0.499997
-0.236197	-0.971702	0.499997
-0.332215	-0.9432	0.499997
-0.424899	-0.905237	0.499997
-0.513321	-0.858193	0.499997
-0.596594	-0.802539	0.499997
-0.673882	-0.738835	0.499997
-0.744409	-0.667719	0.499997
-0.807469	-0.589904	0.499997
-0.862429	-0.506172	0.499997
-0.908737	-0.417362	0.499997
-0.945928	-0.324365	0.499997
-0.973631	-0.228115	0.499997
-0.991566	-0.129575	0.499997
-0.999554	-0.0297364	0.499997
-0.997515	0.070401	0.499997
-0.98547	0.169832	0.499997
-0.963538	0.267559	0.499997
-0.93194	0.362603	0.499997
-0.890994	0.454008	0.499997
-0.841109	0.54086	0.499997
-0.782786	0.622285	0.499997
-0.716611	0.697468	0.499997
-0.643247	0.765654	0.499997
-0.56343	0.82616	0.499997
-0.477961	0.878377	0.499997
-0.387697	0.921783	0.499997
-0.293544	0.955942	0.499997
-0.196446	0.980511	0.499997
-0.0973775	0.995244	0.499997
0.00266789	0.999993	0.499997
0.102687	0.99471	0.499997
0.201675	0.979449	0.499997
0.29864	0.954362	0.499997
0.39261	0.919701	0.499997
0.482641	0.875814	0.499997
0.56783	0.823142	0.499997
0.647323	0.762211	0.499997
0.720322	0.693635	0.499997
0.786095	0.6181	0.499997
0.843983	0.536364	0.499997
0.893403	0.449248	0.499997
0.933862	0.357625	0.499997
0.964952	0.262414	0.499996
