35.1406	157.11	1351.01	-0.0159897	1508.12
35.3414	128.85	1419.03	-0.057475	1547.88
35.5422	122.786	1439.73	-0.112655	1562.52
35.743	145.354	1402.09	-0.174976	1547.44
35.9438	185.462	1331.02	-0.237304	1516.48
36.1446	220.717	1273.25	-0.292823	1493.97
36.3454	230.914	1269.13	-0.335886	1500.04
36.5462	210.691	1327.24	-0.362682	1537.93
36.747	173.428	1417.91	-0.371647	1591.33
36.9478	143.642	1490.15	-0.363564	1633.8
37.1486	142.174	1502.59	-0.341341	1644.77
37.3494	173.097	1449.52	-0.309511	1622.62
37.5502	220.552	1365.78	-0.273534	1586.33
37.751	257.858	1306.67	-0.238993	1564.53
37.9518	263.68	1314.32	-0.210812	1578
38.1526	235.487	1391.07	-0.192611	1626.55
38.3534	191.825	1496.48	-0.186268	1688.3
38.5542	161.583	1570.9	-0.191763	1732.49
38.755	166.435	1571.81	-0.207313	1738.24
38.9558	207.109	1500.83	-0.22976	1707.94
39.1566	262.154	1404.41	-0.255153	1666.56
39.3574	300.438	1346.61	-0.279432	1647.05
39.5582	300.118	1370.03	-0.299099	1670.15
39.759	262.544	1468.54	-0.311775	1731.08
39.9598	212.288	1589.26	-0.316568	1801.55
40.1606	182.761	1663.69	-0.31419	1846.45
40.3614	195.813	1649.55	-0.306817	1845.36
40.5622	247.76	1558.04	-0.297714	1805.8
40.7631	310.728	1448.8	-0.290696	1759.53
40.9639	349.047	1394.78	-0.289503	1743.83
41.1647	341.065	1437.47	-0.29719	1778.53
41.3655	293.072	1560.11	-0.315637	1853.18
41.5663	236.41	1695.96	-0.345225	1932.37
41.7671	208.963	1767.85	-0.384762	1976.81
41.9679	231.943	1735.55	-0.431624	1967.49
42.1687	296.17	1622.02	-0.482121	1918.19
42.3695	366.685	1501.38	-0.532005	1868.07
42.5703	403.478	1454.9	-0.577038	1858.37
42.7711	386.057	1520.92	-0.613553	1906.98
42.9719	326.801	1669.74	-0.638902	1996.54
43.1727	264.436	1819.56	-0.651741	2084
43.3735	241.007	1885.33	-0.652123	2126.34
43.5743	276.02	1831.11	-0.641386	2107.13
43.7751	353.635	1693.96	-0.621874	2047.6
43.9759	431.28	1563.47	-0.596549	1994.75
44.1767	465.043	1528.18	-0.568563	1993.22
44.3775	436.721	1620.94	-0.540862	2057.66
44.5783	365.855	1796.93	-0.515878	2162.79
44.7791	298.865	1958.85	-0.495367	2257.71
44.9799	281.251	2015.31	-0.480383	2296.56
45.1807	329.53	1937.37	-0.471389	2266.9
45.3815	420.2	1778.17	-0.468458	2198.37
45.5823	503.084	1642.53	-0.471496	2145.62
45.7831	531.511	1623.81	-0.480448	2155.32
45.9839	491.205	1745.96	-0.495409	2237.17
46.1847	409.984	1946.87	-0.516621	2356.85
46.3855	341.73	2114.37	-0.544345	2456.1
46.5863	333.807	2154.21	-0.578623	2488.02
46.7871	397.617	2048.79	-0.618997	2446.41
46.988	500.587	1870.1	-0.664234	2370.68
47.1888	585.163	1737.53	-0.712146	2322.69
47.3896	603.788	1745.23	-0.759549	2349.02
47.5904	548.637	1903.06	-0.802437	2451.7
47.7912	457.538	2128.23	-0.836337	2585.77
47.992	391.735	2294.16	-0.856853	2685.9
48.1928	398.503	2307.92	-0.860305	2706.42
48.3936	481.412	2168.82	-0.844386	2650.23
48.5944	596.911	1971.41	-0.808707	2568.32
48.7952	680.108	1849.32	-0.75515	2529.43
48.996	684.546	1893.22	-0.687915	2577.77
49.1968	611.629	2093.18	-0.613238	2704.81
49.3976	511.096	2342.05	-0.538776	2853.15
49.5984	451.41	2499.43	-0.472721	2950.84
49.7992	477.631	2478.24	-0.422755	2955.87
50	582.646	2300.57	-0.394984	2883.21
