1	0.583333	0.583333	-0.122182	0.204490
2	0.583333	1.750000	-0.235348	1.211050
3	0.583333	2.916670	-0.674325	1.494470
4	0.583333	4.083330	-1.593560	-1.761390
5	0.583333	5.250000	0.840870	-0.584420
6	0.583333	6.416670	-1.609830	-0.540539
7	0.583333	7.583330	1.353720	-0.173162
8	0.583333	8.750000	0.633631	-0.756506
9	0.583333	9.916670	-1.562100	-1.844860
10	0.583333	11.083300	1.464670	-0.716294
11	0.583333	12.250000	-1.274470	-1.257920
12	0.583333	13.416700	1.325010	0.928684
13	1.750000	0.583333	0.163260	-0.229796
14	1.750000	1.750000	1.307470	-1.658060
15	1.750000	2.916670	-0.988913	-1.083510
16	1.750000	4.083330	-0.948246	-0.510639
17	1.750000	5.250000	0.274809	0.195519
18	1.750000	6.416670	1.472680	0.917890
19	1.750000	7.583330	0.441939	0.433301
20	1.750000	8.750000	1.161340	-0.528998
21	1.750000	9.916670	-0.230644	-1.054880
22	1.750000	11.083300	1.679760	-1.802690
23	1.750000	12.250000	-0.313736	-1.126490
24	1.750000	13.416700	0.949879	0.408393
25	2.916670	0.583333	0.351719	-0.781703
26	2.916670	1.750000	0.039839	1.287540
27	2.916670	2.916670	1.653030	0.759146
28	2.916670	4.083330	1.418310	1.412620
29	2.916670	5.250000	1.351910	-1.760950
30	2.916670	6.416670	-0.493328	-0.073516
31	2.916670	7.583330	-0.451967	1.578900
32	2.916670	8.750000	0.928416	0.627245
33	2.916670	9.916670	0.434793	-0.274114
34	2.916670	11.083300	-1.624460	-0.623198
35	2.916670	12.250000	0.310182	0.356713
36	2.916670	13.416700	-0.339496	1.333570
37	4.083330	0.583333	1.103680	0.784723
38	4.083330	1.750000	-0.862135	0.904870
39	4.083330	2.916670	0.590807	-1.187830
40	4.083330	4.083330	-1.031310	0.421458
41	4.083330	5.250000	-0.532798	-1.690150
42	4.083330	6.416670	1.543000	1.000300
43	4.083330	7.583330	-0.901668	0.070519
44	4.083330	8.750000	-0.892711	0.410484
45	4.083330	9.916670	0.470090	0.276980
46	4.083330	11.083300	-0.106524	1.569520
47	4.083330	12.250000	1.628570	0.164364
48	4.083330	13.416700	0.985279	-0.827161
49	5.250000	0.583333	-1.497260	0.072302
50	5.250000	1.750000	1.095020	1.302370
51	5.250000	2.916670	-1.238570	1.060760
52	5.250000	4.083330	-1.462120	-0.986175
53	5.250000	5.250000	0.584246	0.885880
54	5.250000	6.416670	0.720262	-1.169420
55	5.250000	7.583330	-1.106380	-0.911303
56	5.250000	8.750000	0.677311	-0.409038
57	5.250000	9.916670	0.729248	-0.917907
58	5.250000	11.083300	0.952171	0.680335
59	5.250000	12.250000	-0.450448	1.320690
60	5.250000	13.416700	1.699450	0.520327
61	6.416670	0.583333	0.393843	1.629320
